id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_principal,causa_acidente,ordem_tipo_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,id_veiculo,tipo_veiculo,marca,ano_fabricacao_veiculo,tipo_envolvido,estado_fisico,idade,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude,regional,delegacia,uop,marca_limpa,modelo,gravidade,regiao,hora,periodo
662577,1494195,2025-01-12,domingo,03:30:00,PE,104,83,AGRESTINA,Sim,Transitar na contramão,1,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Não,1192177,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2007,Passageiro,Lesões Leves,40,Feminino,0,1,0,0,-8.422589,-35.963135,SPRF-PE,DEL02-PE,UOP01-DEL02-PE,I,TOYOTA HILUX CD4X4 SRV,Leve,Nordeste,3,Madrugada
699815,1557150,2025-06-22,domingo,17:15:00,PI,343,347,TERESINA,Sim,Reação tardia ou ineficiente do condutor,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Ponte,Sim,1242550,Motocicleta,HONDA/CG 160 FAN,2024,Passageiro,Lesões Leves,23,Feminino,0,1,0,0,-5.115282,-42.779213,SPRF-PI,DEL01-PI,UOP01-DEL01-PI,HONDA,CG 160 FAN,Leve,Nordeste,17,Tarde
673908,1521415,2025-04-15,terça-feira,15:44:00,RO,364,711,PORTO VELHO,Sim,Manobra de mudança de faixa,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1214052,Motocicleta,HONDA/CG 150 TITAN ESD,2013,Condutor,Lesões Leves,52,Masculino,0,1,0,0,-8.78308465,-63.86367559,SPRF-RO,DEL01-RO,UOP01-DEL01-RO,HONDA,CG 150 TITAN ESD,Leve,Norte,15,Tarde
665456,1501280,2025-03-06,quinta-feira,08:45:00,PR,277,78,CURITIBA,Não,Ausência de reação do condutor,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,1197771,Automóvel,I/RENAULT CLIO EXP1016VH,2013,Condutor,Ileso,31,Masculino,1,0,0,0,-25.477932,-49.203206,SPRF-PR,DEL01-PR,UOP07-DEL01-PR,I,RENAULT CLIO EXP1016VH,Sem Feridos,Sul,8,Manhã
692386,1539405,2025-05-19,segunda-feira,17:00:00,BA,242,796,BARREIRAS,Não,Velocidade Incompatível,1,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Não,1228086,Micro-ônibus,I/FORD TRANSIT 460 B,2023,Condutor,Ileso,56,Masculino,1,0,0,0,-12.164813,-44.875263,SPRF-BA,DEL10-BA,UOP01-DEL10-BA,I,FORD TRANSIT 460 B,Sem Feridos,Nordeste,17,Tarde
689076,1531457,2025-05-04,domingo,15:00:00,PR,376,634,SAO JOSE DOS PINHAIS,Não,Acessar a via sem observar a presença dos outros veículos,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,,,,,Testemunha,Não Informado,,Não Informado,0,0,0,0,-25.72207777,-49.1365641,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,,,Sem Feridos,Sul,15,Tarde
698007,1552699,2025-06-13,sexta-feira,19:00:00,RJ,465,19,NOVA IGUACU,Sim,Transitar no Acostamento,1,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1238912,Motocicleta,YAMAHA/YS150 FAZER SED,2024,Passageiro,Lesões Leves,54,Feminino,0,1,0,0,-22.84051446,-43.60964712,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,YAMAHA,YS150 FAZER SED,Leve,Sudeste,19,Noite
690205,1534280,2025-05-10,sábado,05:00:00,SP,116,207,GUARULHOS,Não,Reação tardia ou ineficiente do condutor,1,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,1223879,Automóvel,VW/FOX 1.0,2006,Condutor,Lesões Leves,50,Masculino,0,1,0,0,-23.42103825,-46.38908386,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,VW,FOX 1.0,Leve,Sudeste,5,Manhã
656134,1477774,2025-01-19,domingo,19:55:00,MG,262,"22,1",REDUTO,Sim,Problema com o freio,1,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Curva;Declive,Não,1179776,Automóvel,FIAT/ARGO DRIVE 1.0,2024,Passageiro,Óbito,65,Feminino,0,0,0,1,-20.24575292,-41.92502101,SPRF-MG,DEL06-MG,UOP03-DEL06-MG,FIAT,ARGO DRIVE 1.0,Fatal,Sudeste,19,Noite
662987,1495122,2025-02-22,sábado,15:22:00,MA,10,316,ACAILANDIA,Sim,Transitar na contramão,2,Tombamento,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Declive,Não,1192961,Motocicleta,HONDA/NXR160 BROS ESDD,2015,Passageiro,Óbito,48,Feminino,0,0,0,1,-4.974727,-47.517072,SPRF-MA,DEL04-MA,UOP03-DEL04-MA,HONDA,NXR160 BROS ESDD,Fatal,Nordeste,15,Tarde
686948,1526317,2025-04-23,quarta-feira,18:50:00,RS,116,334,BARRA DO RIBEIRO,Não,Ausência de reação do condutor,1,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Retorno Regulamentado,Não,1217654,Automóvel,CHEV/ONIX PLUS JOY BLACK,2021,Condutor,Lesões Leves,37,Masculino,0,1,0,0,-30.420832,-51.46523,SPRF-RS,DEL02-RS,UOP02-DEL02-RS,CHEV,ONIX PLUS JOY BLACK,Leve,Sul,18,Noite
697864,1552400,2025-06-13,sexta-feira,12:30:00,PA,316,64,CASTANHAL,Não,Condutor desrespeitou a iluminação vermelha do semáforo,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Interseção de Vias,Sim,1238658,Motocicleta,HONDA/POP 110I ES,2025,Condutor,Lesões Leves,23,Masculino,0,1,0,0,-1.296415,-47.918822,SPRF-PA,DEL01-PA,UOP01-DEL01-PA,HONDA,POP 110I ES,Leve,Norte,12,Tarde
689891,,2025-05-08,quinta-feira,19:45:00,GO,452,34,SANTA HELENA DE GOIAS,Não,Reação tardia ou ineficiente do condutor,1,Colisão lateral sentido oposto,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Aclive;Reta,Não,1223928,Semireboque,SR/RANDON TQ PP 03E,2018,,,,,,,,,-17.916027,-50.608648,SPRF-GO,DEL04-GO,UOP01-DEL04-GO,SR,RANDON TQ PP 03E,Sem Feridos,Centro-Oeste,19,Noite
654455,1473086,2025-01-11,sábado,13:30:00,SC,101,97,BALNEARIO PICARRAS,Sim,Avarias e/ou desgaste excessivo no pneu,1,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1176635,Motoneta,HONDA/C100 BIZ,2001,Condutor,Lesões Leves,28,Masculino,0,1,0,0,-26.72823703,-48.70224928,SPRF-SC,DEL03-SC,UOP02-DEL03-SC,HONDA,C100 BIZ,Leve,Sul,13,Tarde
690843,1535757,2025-05-12,segunda-feira,14:25:00,SP,116,"148,6",SAO JOSE DOS CAMPOS,Sim,Condutor deixou de manter distância do veículo da frente,1,Colisão traseira,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,1225086,Motocicleta,HONDA/CG 150 TITAN KS,2008,Condutor,Óbito,,Masculino,0,0,0,1,-23.19605432,-45.87268202,SPRF-SP,DEL02-SP,UOP01-DEL02-SP,HONDA,CG 150 TITAN KS,Fatal,Sudeste,14,Tarde
659602,1489276,2025-02-06,quinta-feira,10:40:00,PE,424,"89,3",GARANHUNS,Sim,Demais falhas mecânicas ou elétricas,2,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva;Declive,Sim,1186474,Caminhonete,MMC/L200 TRITON GLX D,2017,Passageiro,Lesões Leves,41,Masculino,0,1,0,0,-8.89138375,-36.50571483,SPRF-PE,DEL03-PE,UOP01-DEL03-PE,MMC,L200 TRITON GLX D,Leve,Nordeste,10,Manhã
694726,1545845,2025-05-30,sexta-feira,18:34:00,RS,290,578,ALEGRETE,Não,Reação tardia ou ineficiente do condutor,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Curva,Não,1232653,Automóvel,VW/PARATI 1.8,1999,Passageiro,Ileso,3,Feminino,1,0,0,0,-29.809978,-55.764563,SPRF-RS,DEL13-RS,UOP02-DEL13-RS,VW,PARATI 1.8,Sem Feridos,Sul,18,Noite
688016,1528918,2025-04-29,terça-feira,08:26:00,ES,101,"268,6",SERRA,Não,Condutor deixou de manter distância do veículo da frente,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1219647,Motocicleta,,0,Condutor,Lesões Graves,35,Masculino,0,0,1,0,-20.0507392,-40.3832832,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,,,Grave,Sudeste,8,Manhã
696838,1549888,2025-06-08,domingo,19:05:00,RJ,101,272,RIO BONITO,Sim,Condutor deixou de manter distância do veículo da frente,1,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,1236591,Motocicleta,HONDA/CG 160 FAN,2022,Passageiro,Lesões Leves,27,Masculino,0,1,0,0,-22.72853214,-42.69802094,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,HONDA,CG 160 FAN,Leve,Sudeste,19,Noite
697817,1552233,2025-05-13,terça-feira,21:15:00,MG,251,"441,7",GRAO MOGOL,Não,Velocidade Incompatível,5,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Curva,Não,1238533,Micro-ônibus,CITROEN/JUMPER M33M 2.3,2014,Passageiro,Óbito,40,Masculino,0,0,0,1,-16.4074212,-43.2280038,SPRF-MG,DEL12-MG,UOP01-DEL12-MG,CITROEN,JUMPER M33M 2.3,Fatal,Sudeste,21,Noite
658086,1482898,2025-01-29,quarta-feira,18:15:00,RS,158,322,SANTA MARIA,Não,Ausência de reação do condutor,2,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias;Rotatória,Sim,1183570,Automóvel,IMP/TOYOTA COROLLA XLI,2024,Passageiro,Ileso,10,Feminino,1,0,0,0,-29.69506153,-53.77481461,SPRF-RS,DEL09-RS,UOP01-DEL09-RS,IMP,TOYOTA COROLLA XLI,Sem Feridos,Sul,18,Noite
694726,1545845,2025-05-30,sexta-feira,18:34:00,RS,290,578,ALEGRETE,Não,Condutor deixou de manter distância do veículo da frente,2,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Curva,Não,1232653,Automóvel,VW/PARATI 1.8,1999,Passageiro,Ileso,3,Feminino,1,0,0,0,-29.809978,-55.764563,SPRF-RS,DEL13-RS,UOP02-DEL13-RS,VW,PARATI 1.8,Sem Feridos,Sul,18,Noite
658223,1483234,2025-01-30,quinta-feira,13:45:00,SC,116,"6,9",MAFRA,Sim,Acesso irregular,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1183832,Caminhão,DAF/CF FAC 310,2023,Condutor,Ileso,47,Masculino,1,0,0,0,-26.15196176,-49.83102416,SPRF-SC,DEL06-SC,UOP01-DEL06-SC,DAF,CF FAC 310,Sem Feridos,Sul,13,Tarde
661208,1491028,2025-02-14,sexta-feira,00:10:00,MG,262,883,CAMPO FLORIDO,Sim,Ausência de reação do condutor,2,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva;Declive,Não,1189589,Caminhão-trator,VOLVO/FH 400 4X2T,2011,Condutor,Lesões Leves,46,Masculino,0,1,0,0,-19.77688698,-48.55507001,SPRF-MG,DEL13-MG,UOP02-DEL13-MG,VOLVO,FH 400 4X2T,Leve,Sudeste,0,Madrugada
667854,1507081,2025-03-17,segunda-feira,10:52:00,RJ,116,180,NOVA IGUACU,Sim,Mal súbito do condutor,1,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Chuva,Múltipla,Reta,Sim,1202248,Automóvel,FORD/KA SE 1.0 HA C,2020,Condutor,Ileso,56,Masculino,1,0,0,0,-22.76355471,-43.41915563,SPRF-RJ,DEL06-RJ,UOP01-DEL06-RJ,FORD,KA SE 1.0 HA C,Sem Feridos,Sudeste,10,Manhã
692959,1540839,2025-05-22,quinta-feira,13:51:00,PE,101,"41,8",IGARASSU,Sim,Retorno proibido,1,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Aclive,Não,1229199,Caminhonete,FIAT/FIOR MODIFICAR AB1,2023,Condutor,Ileso,35,Masculino,1,0,0,0,-7.8382014,-34.9121607,SPRF-PE,DEL01-PE,UOP02-DEL01-PE,FIAT,FIOR MODIFICAR AB1,Sem Feridos,Nordeste,13,Tarde
694192,1543666,2025-05-28,quarta-feira,07:10:00,PR,277,83,CURITIBA,Não,Trafegar com motocicleta (ou similar) entre as faixas,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,1231543,Automóvel,FIAT/UNO SPORTING 1.4,2013,Condutor,Ileso,28,Feminino,1,0,0,0,-25.452348,-49.226458,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,FIAT,UNO SPORTING 1.4,Sem Feridos,Sul,7,Manhã
691025,1536181,2025-05-13,terça-feira,14:00:00,ES,101,"267,5",SERRA,Sim,Manobra de mudança de faixa,1,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Reta,Sim,1225442,Automóvel,HONDA/CIVIC LXR,2013,Passageiro,Lesões Leves,32,Masculino,0,1,0,0,-20.2049518,-40.26888,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,HONDA,CIVIC LXR,Leve,Sudeste,14,Tarde
656783,,2025-01-23,quinta-feira,06:45:00,GO,364,259,JATAI,Não,Chuva,1,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Curva,Não,1181119,Semireboque,SR/RANDON SR CA,2021,,,,,,,,,-17.673866,-52.216778,SPRF-GO,DEL05-GO,UOP01-DEL05-GO,SR,RANDON SR CA,Sem Feridos,Centro-Oeste,6,Manhã
696890,1551026,2025-06-08,domingo,21:10:00,MT,163,782,SORRISO,Não,Ausência de reação do condutor,4,Capotamento,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1237561,Caminhonete,FIAT/STRADA VOLCANO 13CD,2022,Passageiro,Ileso,9,Feminino,1,0,0,0,-12.315784,-55.580256,SPRF-MT,DEL06-MT,UOP02-DEL06-MT,FIAT,STRADA VOLCANO 13CD,Sem Feridos,Centro-Oeste,21,Noite
692978,1540965,2025-05-22,quinta-feira,16:30:00,MG,381,"500,5",BETIM,Sim,Trafegar com motocicleta (ou similar) entre as faixas,2,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta;Aclive,Não,1229307,Motocicleta,HONDA/CG 160 CARGO,2024,Condutor,Lesões Leves,19,Masculino,0,1,0,0,-20.0015604,-44.2117852,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,HONDA,CG 160 CARGO,Leve,Sudeste,16,Tarde
693016,1540937,2025-05-22,quinta-feira,15:58:00,RJ,40,115,DUQUE DE CAXIAS,Sim,Mal súbito do condutor,2,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1229280,Motocicleta,YAMAHA/FZ15 FAZER ABS,2023,Condutor,Lesões Graves,26,Masculino,0,0,1,0,-22.727012,-43.28901,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ,YAMAHA,FZ15 FAZER ABS,Grave,Sudeste,15,Tarde
696830,1550104,2025-06-08,domingo,18:45:00,RS,290,137,ELDORADO DO SUL,Não,Ultrapassagem Indevida,1,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1236754,Automóvel,CITROEN/AIRCROSS LIVE AT,2018,Passageiro,Ileso,73,Feminino,1,0,0,0,-30.07301679,-51.58649039,SPRF-RS,DEL02-RS,UOP01-DEL02-RS,CITROEN,AIRCROSS LIVE AT,Sem Feridos,Sul,18,Noite
654666,1473765,2025-01-12,domingo,17:10:00,SC,282,"26,4",SANTO AMARO DA IMPERATRIZ,Não,Acessar a via sem observar a presença dos outros veículos,2,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta;Interseção de Vias;Retorno Regulamentado,Sim,1177056,Automóvel,HONDA/CIVIC LXS,2012,Condutor,Ileso,48,Feminino,1,0,0,0,-27.67522418,-48.76841784,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,HONDA,CIVIC LXS,Sem Feridos,Sul,17,Tarde
695518,1546774,2025-06-03,terça-feira,08:20:00,MG,40,"466,4",SETE LAGOAS,Sim,Frear bruscamente,1,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1234028,Motocicleta,HONDA/CG 160 TITAN,2018,Condutor,Lesões Leves,49,Masculino,0,1,0,0,-19.44588,-44.32148,SPRF-MG,DEL02-MG,UOP01-DEL02-MG,HONDA,CG 160 TITAN,Leve,Sudeste,8,Manhã
691574,1537480,2025-05-16,sexta-feira,07:27:00,MG,116,"415,9",GOVERNADOR VALADARES,Sim,Transitar na contramão,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Interseção de Vias,Sim,1226511,Automóvel,VW/GOL 1.6L MB5,2021,Condutor,Ileso,31,Masculino,1,0,0,0,-18.89579105,-41.94796801,SPRF-MG,DEL06-MG,UOP01-DEL06-MG,VW,GOL 1.6L MB5,Sem Feridos,Sudeste,7,Manhã
692646,1540005,2025-05-20,terça-feira,22:00:00,TO,10,"454,3",PALMAS,Não,Velocidade Incompatível,3,Queda de ocupante de veículo,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,1228573,Motocicleta,HONDA/CG 160 FAN,2024,Condutor,Óbito,17,Masculino,0,0,0,1,-10.31314,-48.29718,SPRF-TO,DEL01-TO,UOP03-DEL01-TO,HONDA,CG 160 FAN,Fatal,Norte,22,Noite
700348,,2025-06-25,quarta-feira,02:10:00,TO,230,82,CACHOEIRINHA,Sim,Ausência de reação do condutor,1,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Aclive,Não,1243641,Semireboque,REB/RODOVIARIA SR FC CG,1994,,,,,,,,,-6.100837,-47.903804,SPRF-TO,DEL02-TO,UOP03-DEL02-TO,REB,RODOVIARIA SR FC CG,Sem Feridos,Norte,2,Madrugada
657904,1482473,2025-01-28,terça-feira,15:00:00,ES,101,392,RIO NOVO DO SUL,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Não,1183213,Automóvel,GM/CORSA WIND,1996,Passageiro,Ileso,19,Feminino,1,0,0,0,-20.86675192,-40.90785027,SPRF-ES,DEL03-ES,UOP02-DEL03-ES,GM,CORSA WIND,Sem Feridos,Sudeste,15,Tarde
658395,1483986,2025-01-31,sexta-feira,11:17:00,MS,262,"320,9",CAMPO GRANDE,Sim,Acessar a via sem observar a presença dos outros veículos,2,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1184183,Caminhonete,FIAT/STRADA FREEDOM 13CD,2021,Passageiro,Ileso,34,Masculino,1,0,0,0,-20.4698075,-54.48459148,SPRF-MS,DEL01-MS,UOP01-DEL01-MS,FIAT,STRADA FREEDOM 13CD,Sem Feridos,Centro-Oeste,11,Manhã
672201,1517439,2025-04-07,segunda-feira,14:30:00,SC,282,"249,8",VARGEM,Sim,Ultrapassagem Indevida,2,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,1210654,Automóvel,RENAULT/SANDERO EXPR 10,2018,Condutor,Lesões Leves,64,Masculino,0,1,0,0,-27.52497646,-50.88307813,SPRF-SC,DEL05-SC,UOP02-DEL05-SC,RENAULT,SANDERO EXPR 10,Leve,Sul,14,Tarde
673467,1520420,2025-04-13,domingo,17:11:00,PI,316,19,TERESINA,Sim,Avarias e/ou desgaste excessivo no pneu,1,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1213262,Motocicleta,,0,Condutor,Lesões Graves,46,Masculino,0,0,1,0,-5.267893,-42.7275505,SPRF-PI,DEL01-PI,UOP02-DEL01-PI,,,Grave,Nordeste,17,Tarde
673218,1519858,2025-04-12,sábado,17:00:00,SP,101,46,UBATUBA,Não,Conversão proibida,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1212799,Automóvel,FIAT/UNO WAY 1.0,2012,Passageiro,Ileso,45,Feminino,1,0,0,0,-23.42661479,-45.07825429,SPRF-SP,DEL06-SP,UOP01-DEL06-SP,FIAT,UNO WAY 1.0,Sem Feridos,Sudeste,17,Tarde
689891,,2025-05-08,quinta-feira,19:45:00,GO,452,34,SANTA HELENA DE GOIAS,Sim,Ultrapassagem Indevida,2,Colisão com objeto,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Aclive;Reta,Não,1223930,Semireboque,SR/FACCHINI SRF 2CB,2021,,,,,,,,,-17.916027,-50.608648,SPRF-GO,DEL04-GO,UOP01-DEL04-GO,SR,FACCHINI SRF 2CB,Sem Feridos,Centro-Oeste,19,Noite
658883,1485086,2025-02-02,domingo,20:00:00,TO,153,644,DUERE,Sim,Transitar na contramão,8,Derramamento de carga,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Reta,Não,1185156,Automóvel,HONDA/CIVIC EXS,2012,Condutor,Óbito,33,Masculino,0,0,0,1,-11.48307595,-49.00099215,SPRF-TO,DEL01-TO,UOP02-DEL01-TO,HONDA,CIVIC EXS,Fatal,Norte,20,Noite
691332,1536928,2025-05-14,quarta-feira,20:44:00,MA,222,"190,5",ITAPECURU MIRIM,Não,Reação tardia ou ineficiente do condutor,1,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,1226036,Automóvel,CHEV/ONIX 10MT HB,2023,Condutor,Ileso,55,Masculino,1,0,0,0,-3.48388,-44.247095,SPRF-MA,DEL01-MA,UOP02-DEL01-MA,CHEV,ONIX 10MT HB,Sem Feridos,Nordeste,20,Noite
699305,1556098,2025-06-20,sexta-feira,05:40:00,MT,70,530,VARZEA GRANDE,Não,Neblina,3,Tombamento,Com Vítimas Fatais,Amanhecer,Crescente,Nevoeiro/Neblina,Simples,Reta,Não,1241685,Caminhonete,CHEVROLET/S10 WT DD4A,2024,Condutor,Ileso,28,Masculino,1,0,0,0,-15.66037,-56.220718,SPRF-MT,DEL01-MT,UOP02-DEL01-MT,CHEVROLET,S10 WT DD4A,Sem Feridos,Centro-Oeste,5,Manhã
659004,1485417,2025-02-03,segunda-feira,08:00:00,MG,381,"456,4",BELO HORIZONTE,Sim,Manobra de mudança de faixa,2,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,1185415,Motocicleta,DAFRA/RIVA 150,2012,Passageiro,Lesões Leves,29,Masculino,0,1,0,0,-19.85862954,-43.91292495,SPRF-MG,DEL01-MG,UOP01-DEL01-MG,DAFRA,RIVA 150,Leve,Sudeste,8,Manhã
654883,1474337,2025-01-13,segunda-feira,15:30:00,MG,381,"484,5",BETIM,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1177450,Caminhonete,CHEVROLET/S10 LS DD4,2023,Passageiro,Ileso,42,Masculino,1,0,0,0,-19.95531717,-44.11722196,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,CHEVROLET,S10 LS DD4,Sem Feridos,Sudeste,15,Tarde
655764,1478026,2025-01-17,sexta-feira,20:51:00,MA,230,131,PASTOS BONS,Sim,Ausência de reação do condutor,1,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Curva;Declive,Não,1179137,Caminhonete,I/TOYOTA HILUX CDSRVA4FD,2017,Passageiro,Lesões Graves,60,Masculino,0,0,1,0,-6.58135488,-43.99116199,SPRF-MA,DEL05-MA,UOP01-DEL05-MA,I,TOYOTA HILUX CDSRVA4FD,Grave,Nordeste,20,Noite
700395,1558568,2025-06-25,quarta-feira,08:30:00,RO,364,693,CANDEIAS DO JAMARI,Sim,Ausência de reação do condutor,1,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1243687,Micro-ônibus,I/FIAT DUCATO ENGESIGMIC,2019,Condutor,Ileso,47,Masculino,1,0,0,0,-8.79782256,-63.7116158,SPRF-RO,DEL01-RO,UOP01-DEL01-RO,I,FIAT DUCATO ENGESIGMIC,Sem Feridos,Norte,8,Manhã
695152,,2025-06-01,domingo,15:00:00,PR,277,118,CAMPO LARGO,Sim,Demais falhas mecânicas ou elétricas,1,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,1233431,Semireboque,SR/GUERRA AG GR,2011,,,,,,,,,-25.436661,-49.444217,SPRF-PR,DEL03-PR,UOP03-DEL03-PR,SR,GUERRA AG GR,Sem Feridos,Sul,15,Tarde
687957,1528725,2025-04-28,segunda-feira,21:15:00,MG,251,"464,5",GRAO MOGOL,Sim,Velocidade Incompatível,1,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva;Declive,Não,1219485,Caminhonete,I/TOYOTA HILUX MAIA AMB1,2023,Passageiro,Lesões Leves,30,Masculino,0,1,0,0,-16.439343,-43.39401,SPRF-MG,DEL12-MG,UOP01-DEL12-MG,I,TOYOTA HILUX MAIA AMB1,Leve,Sudeste,21,Noite
697935,1552771,2025-06-13,sexta-feira,14:40:00,MG,116,"207,5",CATUJI,Sim,Reação tardia ou ineficiente do condutor,1,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1238969,Utilitário,I/SUZUKI JIMNY SIE 4EXPA,2024,Passageiro,Lesões Graves,52,Feminino,0,0,1,0,-17.30614761,-41.51726961,SPRF-MG,DEL11-MG,UOP01-DEL11-MG,I,SUZUKI JIMNY SIE 4EXPA,Grave,Sudeste,14,Tarde
693048,1541015,2025-05-22,quinta-feira,22:00:00,SC,470,"133,9",RIO DO SUL,Não,Chuva,2,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Reta;Declive,Não,1229356,Automóvel,I/VW SPACEFOX,2009,Condutor,Ileso,31,Masculino,1,0,0,0,-27.1732853,-49.5870302,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,I,VW SPACEFOX,Sem Feridos,Sul,22,Noite
